idx,rsmi,psmi,ea,dh
1350,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[C:3](=[C:4]([H:11])[H:12])([C:6]([O:5][H:7])([H:13])[H:14])[H:10].[O:1]=[C:2]([H:8])[H:9],54.5783594,-4.347213357
1351,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[O:1]([C@:3]1([H:10])[C:2]([H:8])([H:9])[C:6]([H:13])([H:14])[O:5][C:4]1([H:11])[H:12])[H:7],78.60637714,-18.57143107
1352,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[C:4](=[O:5])([H:11])[H:12].[O:1](/[C:2](=[C:3](/[C:6]([H:8])([H:13])[H:14])[H:10])[H:9])[H:7],71.92810165,-8.574761338
1353,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3]([C:4]([O:5][H:14])([H:11])[H:12])([C:6][H:13])[H:10])([H:8])[H:9])[H:7],73.07269293,71.55316973
1354,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3]([C:4]([O:5][H:10])([H:11])[H:12])=[C:6]([H:13])[H:14])([H:8])[H:9])[H:7],84.07742049,-6.943908331
1355,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3][C:6]([O:5][C:4]([H:10])([H:11])[H:12])([H:13])[H:14])([H:8])[H:9])[H:7],76.39630701,64.54266326
1356,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[H:7][H:8].[O:1]=[C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])[H:9],79.71220823,6.525920724
1357,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2]([C:3]([C:4]#[N:5])([H:9])[H:10])=[O:6])([H:7])[H:8],42.80888782,-35.56284521
1358,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1](=[c:2]1\[c:3]([H:9])[c:4]([H:10])[n:5]([H:7])[o:6]1)\[H:8],100.044096,18.69140136
1359,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])=[N:5][O:6]1)\[H:7],70.41692408,7.817393161
1360,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2]([C:3](=[C:4]=[N:5][H:10])[H:9])=[O:6])([H:7])[H:8],42.43067872,-16.81859783
1361,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2](=[C:3]=[C:4]([N:5]=[O:6])[H:10])[H:9])([H:7])[H:8],80.47684911,58.22377022
1362,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[C:4](#[N+:5][O-:6])[H:10].[N:1]([C:2]#[C:3][H:9])([H:7])[H:8],81.74092587,71.97987942
1363,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2]1=[C:3]([H:9])[C@@:4]1([N:5]=[O:6])[H:10])([H:7])[H:8],82.9555414,71.36551254
1364,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2]([C@:3]1([H:9])[C:4]([H:10])=[N:5]1)=[O:6])([H:7])[H:8],44.01311875,5.063578021
1365,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:3]1([H:8])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16].[O:1]([C:2][H:9])[H:7],74.35356471,65.93947034
1366,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[H:8][H:16].[O:1]([C+:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C-:6]1[H:15])[H:9])[H:7],88.29497739,84.0398634
1367,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1](/[C:2](=[C:3](/[C:4]([C:5]([C:6]([H:8])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[H:10])[H:9])[H:7],65.30509025,-11.41609709
1368,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]([C:4]([H:11])([H:12])[H:13])([C:6]([C:5][H:14])([H:15])[H:16])[H:10])([H:8])[H:9])[H:7],78.10874541,72.63633781
1369,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]([C:4][H:12])([C:6]([C:5]([H:11])([H:13])[H:14])([H:15])[H:16])[H:10])([H:8])[H:9])[H:7],78.83700076,71.96539785
1370,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]([C:3]1([H:10])[C:2]([H:8])([H:9])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],76.77347569,-18.73929027
1371,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:5](=[C:6]([H:15])[H:16])([H:13])[H:14].[O:1]([C:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:8])[H:9])[H:7],83.01560901,12.7237346
1372,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:2]([H:8])[H:9].[O:1]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],109.5384885,85.67144604
1373,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[H:8][H:12].[O:1]([C@:2]1([H:9])[C@:3]2([H:10])[C@@:4]1([H:11])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16])[H:7],90.53751151,34.86226692
1374,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[H:7][H:10].[O:1]=[C:2]([C:3]1([H:9])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:8],75.23664013,6.157595847
1375,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:3]1([H:10])=[C:6]([H:16])[C:5]([H:13])([H:14])[C:4]1([H:11])[H:12].[H:7][H:15].[O:1]=[C:2]([H:8])[H:9],67.82554194,36.1236972
1376,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]([C:6]([C:5]([C:4]([C:3](=[C:2]([H:8])[H:9])[H:10])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])[H:7],80.56299983,-3.586445831
1377,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:5](=[C:6]([H:15])[H:16])([H:13])[H:14].[O:1](/[C:2](=[C:3](/[C:4]([H:8])([H:11])[H:12])[H:10])[H:9])[H:7],85.28685858,8.784472986
1378,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:2](=[C:3]1[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9].[O:1]([H:7])[H:10],62.86185236,9.509037694
1379,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C+:2]1[C:3]([H:11])([H:12])[C@:4]1([C-:5]=[N:6][H:10])[H:13])([H:7])([H:8])[H:9],118.9637243,71.80656877
1380,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C+:4]=[C:5]=[N-:6])([H:11])[H:12])([H:10])[H:13])([H:7])([H:8])[H:9],62.53031851,58.70798385
1381,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:4]([C:3]([C:2][H:10])([H:11])[H:12])([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],101.6261658,72.91377513
1382,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:8])[H:10])([H:7])[H:9].[C:3](=[C:4]([C:5]#[N:6])[H:13])([H:11])[H:12],69.17228156,15.84802091
1383,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C+:4]=[C:5]=[N-:6])[H:10])([H:7])([H:8])[H:9],63.15318025,56.37498732
1384,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:9])[C:2]([H:8])([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:5]=[N:6]1,69.17504323,34.6053798
1385,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([N+:6]#[C-:5])[H:13])([H:7])([H:8])[H:9],61.12896546,22.22857005
1386,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:6]=[C:5]=[C:4]1[H:13])([H:7])([H:8])[H:9],90.30394557,66.12572353
1387,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]1[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13],88.08903778,86.66834409
1388,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]1([H:7])=[N+:6]=[C-:5][C@@:4]2([H:13])[C@:2]1([H:10])[C:3]2([H:11])[H:12].[H:8][H:9],121.7555848,97.69909793
1389,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C-:3]([H:11])[C@:4]1([C+:5]=[N:6][H:12])[H:13])([H:7])([H:8])[H:9],117.7125407,73.84526762
1390,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:12].[C:2]1([H:10])=[C:3]([H:11])[C:4]1([C:5]#[N:6])[H:13],101.1270557,40.38345061
1391,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2][C:3]([C:4]([C:5]#[N:6])([H:10])[H:13])([H:11])[H:12])([H:7])([H:8])[H:9],69.12439068,65.08684922
1392,[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1]([C:2](=[C-:3])[N+:5]#[C:4])([H:6])([H:7])[H:8],95.36639233,78.96397163
1393,[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1]([C:2]#[C:3][N+:5]#[C-:4])([H:6])([H:7])[H:8],62.56972826,26.24727673
1394,[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1]([C:2](=[C:3])[C:4]#[N:5])([H:6])([H:7])[H:8],56.76815624,55.05706451
1395,[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1](=[C:2]=[C:3]=[C:4]=[N:5][H:7])([H:6])[H:8],84.32972751,22.5455237
1396,[C:1]([O:2][C:3]([H:7])([H:8])[H:9])([H:4])([H:5])[H:6],[C-:1]([O+:2]=[C:3]([H:7])[H:9])([H:5])[H:6].[H:4][H:8],68.70735746,65.70273435
1397,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]=[C:2]([C:6]([C:5]([C:4](=[C:3]([H:8])[H:9])[H:10])([H:11])[H:12])([H:13])[H:14])[H:7],63.99253974,-29.41621279
1398,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([C:3]([H:8])([H:9])[H:10])[C:4][C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],63.12851372,61.69215401
1399,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2]1=[C:3]([H:9])[C:4]([H:8])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],59.96794509,-33.46865474
1400,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2]([C:3]([C:4](=[C:5]([H:11])[H:12])[H:10])([H:8])[H:9])=[C:6]([H:13])[H:14])[H:7],55.63259622,-19.80326577
1401,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([H:9])[C@:4]([C:3][H:8])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],66.68886826,61.98248613
1402,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2][C:6]([C:5]([C:4](=[C:3]([H:8])[H:9])[H:10])([H:11])[H:12])([H:13])[H:14])[H:7],38.0934759,27.0057562
1403,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@@:2]1([H:10])[C:3]([H:8])([H:9])[C:4][C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],59.62145361,38.75945622
1404,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C+:2]1[C@:4]([C:3]([H:8])([H:9])[H:12])([H:10])[C-:5]([H:11])[C:6]1([H:13])[H:14])[H:7],88.95749202,49.75778738
1405,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]=[C:2]1[C:3]([H:8])([H:9])[C@:4]1([C:5]([C:6]([H:7])([H:13])[H:14])([H:11])[H:12])[H:10],69.23467771,-15.3981001
1406,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([H:14])[C:3]([H:8])([H:9])[C@:4]1([C:5]([C:6][H:13])([H:11])[H:12])[H:10])[H:7],77.91476158,72.88819255
1407,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2][C:3]([C:4]1([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],57.39217252,34.35466073
1408,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2](=[C:3]([H:8])[H:9])[C:4]1([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],53.75168356,-15.46203412
1409,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([H:9])[C:3]([H:8])=[C:4]([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],67.15802037,-27.71979563
1410,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([C:6]([C:5]([H:10])([H:11])[H:12])([H:13])[H:14])[C:3]([H:8])([H:9])[C:4]1)[H:7],69.72347143,62.81271771
1411,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[C:2]12=[C:3]([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14].[O:1]([H:7])[H:8],81.30440028,65.68271719
1412,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2]1([C:3]([C:4][H:10])([H:8])[H:9])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],73.50524363,71.06067979
1413,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2][C:4]1([H:10])[C:3]([H:8])([H:9])[C:6]([H:13])([H:14])[C:5]1([H:11])[H:12])[H:7],91.59749276,31.23130603
1414,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:4]1([H:10])[C:2]2([C:3]1([H:8])[H:9])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],101.0007873,6.997808379
1415,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2]1=[C:4]([C:5]([C:6]([H:10])([H:13])[H:14])([H:11])[H:12])[C:3]1([H:8])[H:9])[H:7],105.7604958,8.725394789
1416,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:3]([C@:4]1([H:10])[C:2][C:6]([H:13])([H:14])[C:5]1([H:11])[H:12])([H:8])[H:9])[H:7],115.2794786,51.92353598
1417,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[C:2]12=[C:4]([C:3]1([H:8])[H:9])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14].[O:1]([H:7])[H:10],89.77824627,70.23857574
1418,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]([C:5][H:13])([O:6][H:14])[H:12])[H:11],68.20347374,65.88092123
1419,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1](=[C:2]([H:9])[H:10])([H:7])[H:8].[C:3]([C:4](=[C:5]([H:13])[H:14])[H:12])(=[O:6])[H:11],85.24153295,-12.84936825
1420,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4]([O+:6]=[C-:5][H:13])([H:12])[H:14])[H:11],75.8117479,42.77243507
1421,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4][C:5]([O:6][H:12])([H:13])[H:14])[H:11],60.92515385,48.83430795
1422,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]1[H:11].[C:4]([C:5]([H:10])([H:13])[H:14])(=[O:6])[H:12],67.46044596,16.80756972
1423,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1=[C:4]([C:5]([O:6][H:11])([H:13])[H:14])[H:12],59.78195268,1.602256507
1424,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])=[C:4]([H:12])[C:5]([H:13])([H:14])[O:6]1,65.69583198,20.56611692
1425,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C-:4]=[O+:6][C:5]([H:12])([H:13])[H:14])[H:11],68.1792084,30.03805998
1426,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([O:6][C:5]([C:4][H:12])([H:13])[H:14])[H:11],102.9393542,75.7848781
1427,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]([C:2]([H:9])([H:10])[H:11])([C:3][C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:7])[H:8],66.6593817,55.01555342
1428,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C-:1]1([H:7])[C:2]([H:9])([H:10])[C@@:3]1([C:4]1=[O+:6][C:5]1([H:13])[H:14])[H:11].[H:8][H:12],112.813981,80.07839036
1429,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O+:2]=[C-:3][C:6]([C:5]([C:4]([H:10])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])([H:7])([H:8])[H:9],56.67946778,32.83693469
1430,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C-:1]([O+:2]=[C:3]([C:4]([C:5]([C:6]([H:8])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[H:10])([H:7])[H:9],68.33794124,34.40066499
1431,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]1=[C:4]([H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9].[H:10][H:12],100.9028993,21.86444829
1432,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]([C:4]([C:5][H:13])([H:11])[H:12])([C:6]([H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9],76.72254258,69.75032753
1433,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])=[C:6]1[H:15])([H:7])([H:8])[H:9].[H:14][H:16],111.5533247,31.08560267
1434,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:3](=[C:6]([H:15])[H:16])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]([H:13])[H:14])([H:11])[H:12],76.20977853,13.39834555
1435,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:4]([C:3]1([H:10])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:11])[H:12])([H:7])([H:8])[H:9],77.90948509,4.336076202
1436,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([C:6]([C:5]([C:4][H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],76.85800799,73.16327478
1437,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][H:11])([H:7])([H:8])[H:9].[C:3]1([H:10])=[C:4]([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],63.77666925,21.3204318
